subfolder,candidate_file,mcc_norm,energy
125,structure_58.bpseq,0.550802,-17.491400
125,structure_8.bpseq,0.703737,-8.393020
126,structure_11.bpseq,0.702007,-13.931429
126,structure_15.bpseq,0.605211,-14.445330
126,structure_21.bpseq,0.404781,-18.922310
126,structure_23.bpseq,0.708029,-17.392970
126,structure_28.bpseq,0.407523,-16.956080
126,structure_31.bpseq,0.699443,-15.556440
126,structure_35.bpseq,0.385636,-25.608200
126,structure_46.bpseq,0.593655,-22.981720
126,structure_6.bpseq,0.772450,-10.310350
126,structure_8.bpseq,0.750673,-12.937665
127,structure_16.bpseq,0.370717,-17.647730
127,structure_18.bpseq,0.502740,-15.784230
127,structure_2.bpseq,0.462032,-10.003770
127,structure_22.bpseq,0.427303,-24.533500
127,structure_28.bpseq,0.371178,-28.800500
127,structure_35.bpseq,0.467449,-19.840690
127,structure_39.bpseq,0.281431,-24.287700
127,structure_45.bpseq,0.360535,-19.967480
127,structure_47.bpseq,0.339134,-17.849710
127,structure_5.bpseq,0.538348,-15.063580
128,structure_11.bpseq,0.378840,-13.548010
128,structure_15.bpseq,0.501487,-15.412040
128,structure_21.bpseq,0.533081,-20.925340
128,structure_23.bpseq,0.384675,-11.565820
128,structure_26.bpseq,0.495594,-16.813220
128,structure_28.bpseq,0.551865,-21.213540
128,structure_3.bpseq,0.693977,-16.176290
128,structure_31.bpseq,0.467433,-22.259740
128,structure_5.bpseq,0.474952,-12.432440
128,structure_7.bpseq,0.565518,-13.083770
129,structure_2.bpseq,0.812934,-11.653180
129,structure_24.bpseq,0.745686,-13.464420
129,structure_29.bpseq,0.678174,-18.433920
129,structure_33.bpseq,0.528694,-16.069470
129,structure_35.bpseq,0.606411,-16.936200
129,structure_41.bpseq,0.392251,-17.710470
129,structure_47.bpseq,0.705258,-18.944770
129,structure_49.bpseq,0.610137,-16.183300
129,structure_52.bpseq,0.384187,-23.038990
129,structure_6.bpseq,0.709918,-18.347740
130,structure_1.bpseq,0.808206,-13.297880
130,structure_10.bpseq,0.666111,-15.992020
130,structure_12.bpseq,0.518229,-18.685070
130,structure_18.bpseq,0.513186,-16.763780
130,structure_22.bpseq,0.367261,-12.966630
130,structure_25.bpseq,0.435319,-25.536170
130,structure_28.bpseq,0.428236,-17.709670
130,structure_34.bpseq,0.471119,-19.867170
130,structure_38.bpseq,0.334537,-20.616770
130,structure_6.bpseq,0.438545,-14.870270
131,structure_16.bpseq,0.353894,-12.372160
131,structure_18.bpseq,0.548045,-12.435000
131,structure_20.bpseq,0.451720,-15.750730
131,structure_23.bpseq,0.318185,-17.140900
131,structure_25.bpseq,0.578039,-16.321950
131,structure_28.bpseq,0.333511,-17.470910
131,structure_30.bpseq,0.369143,-14.005090
131,structure_33.bpseq,0.390293,-15.086530
131,structure_37.bpseq,0.378904,-23.569740
131,structure_40.bpseq,0.157673,-20.506340
132,structure_11.bpseq,0.261408,-21.698790
132,structure_16.bpseq,0.289666,-19.050090
132,structure_2.bpseq,0.671653,-12.791260
132,structure_20.bpseq,0.470235,-14.662710
132,structure_23.bpseq,0.244193,-19.863690
132,structure_25.bpseq,0.528525,-17.343720
132,structure_29.bpseq,0.430662,-13.599660
132,structure_32.bpseq,0.459175,-16.337690
132,structure_36.bpseq,0.587814,-13.270780
132,structure_7.bpseq,0.606794,-16.857720
133,structure_10.bpseq,0.527147,-12.720610
133,structure_18.bpseq,0.645246,-16.314240
133,structure_21.bpseq,0.632739,-18.512220
133,structure_32.bpseq,0.502807,-17.845920
133,structure_34.bpseq,0.580797,-16.918840
133,structure_37.bpseq,0.501451,-18.357360
133,structure_41.bpseq,0.515389,-20.398400
133,structure_46.bpseq,0.241504,-26.171000
133,structure_5.bpseq,0.580412,-11.338080
133,structure_7.bpseq,0.475150,-13.358880
134,structure_1.bpseq,0.836069,-8.183700
134,structure_12.bpseq,0.696792,-12.314360
134,structure_20.bpseq,0.815682,-13.507610
134,structure_24.bpseq,0.625302,-21.300130
134,structure_29.bpseq,0.556157,-14.650640
134,structure_3.bpseq,0.733451,-7.513800
134,structure_31.bpseq,0.536661,-17.515880
134,structure_34.bpseq,0.551726,-17.575500
134,structure_43.bpseq,0.516918,-20.691080
134,structure_8.bpseq,0.523879,-12.378380
135,structure_11.bpseq,0.521246,-14.149914
135,structure_15.bpseq,0.554514,-13.506222
135,structure_2.bpseq,0.378555,-12.828180
135,structure_22.bpseq,0.582579,-18.115980
135,structure_26.bpseq,0.581041,-17.547390
135,structure_29.bpseq,0.431076,-18.244110
135,structure_33.bpseq,0.543051,-15.304970
135,structure_36.bpseq,0.529413,-19.011070
135,structure_38.bpseq,0.493551,-23.604290
135,structure_7.bpseq,0.631418,-12.794750
136,structure_12.bpseq,0.568087,-13.078900
136,structure_14.bpseq,0.593560,-8.847810
136,structure_16.bpseq,0.369004,-16.292753
136,structure_19.bpseq,0.507101,-12.508230
136,structure_2.bpseq,0.883929,-6.357800
136,structure_23.bpseq,0.353471,-17.154185
136,structure_29.bpseq,0.544989,-16.991697
136,structure_36.bpseq,0.351433,-19.686850
136,structure_5.bpseq,0.593473,-11.959990
136,structure_8.bpseq,0.379236,-10.415850
137,structure_11.bpseq,0.518781,-15.825930
137,structure_18.bpseq,0.694482,-16.827550
137,structure_20.bpseq,0.507645,-17.466850
137,structure_29.bpseq,0.385223,-14.978960
137,structure_31.bpseq,0.217670,-21.646720
137,structure_38.bpseq,0.347684,-17.030520
137,structure_41.bpseq,0.240607,-22.198720
137,structure_44.bpseq,0.196636,-18.355620
137,structure_5.bpseq,0.471519,-14.652170
137,structure_7.bpseq,0.752009,-12.493750
138,structure_1.bpseq,0.808607,-12.990570
138,structure_13.bpseq,0.555546,-15.582760
138,structure_16.bpseq,0.725049,-21.320590
138,structure_19.bpseq,0.683545,-14.671000
138,structure_31.bpseq,0.571737,-21.999690
138,structure_34.bpseq,0.584198,-24.100590
138,structure_40.bpseq,0.557409,-16.193800
138,structure_44.bpseq,0.396178,-28.904890
138,structure_48.bpseq,0.566081,-18.505900
138,structure_8.bpseq,0.614760,-14.387830
139,structure_1.bpseq,0.590072,-9.189440
139,structure_11.bpseq,0.486627,-15.075410
139,structure_13.bpseq,0.333181,-6.564890
139,structure_19.bpseq,0.417702,-15.308580
139,structure_22.bpseq,0.322009,-21.032650
139,structure_24.bpseq,0.352591,-21.696390
139,structure_26.bpseq,0.449040,-23.650600
139,structure_4.bpseq,0.323705,-13.784011
139,structure_6.bpseq,0.532195,-12.304717
139,structure_8.bpseq,0.406291,-12.089334
140,structure_1.bpseq,0.881222,-7.487570
140,structure_15.bpseq,0.622474,-17.834450
140,structure_21.bpseq,0.655342,-15.378810
140,structure_24.bpseq,0.382674,-19.760120
140,structure_27.bpseq,0.670806,-16.749350
140,structure_29.bpseq,0.381079,-17.105110
140,structure_34.bpseq,0.346812,-19.609020
140,structure_36.bpseq,0.556584,-19.075280
140,structure_38.bpseq,0.372575,-21.361620
140,structure_44.bpseq,0.510748,-17.282410
141,structure_12.bpseq,0.675144,-17.618930
141,structure_14.bpseq,0.411990,-13.903920
141,structure_16.bpseq,0.369128,-19.090930
141,structure_2.bpseq,0.212901,-10.786390
141,structure_23.bpseq,0.400048,-16.027640
141,structure_26.bpseq,0.531069,-22.607430
141,structure_29.bpseq,0.186103,-21.356130
141,structure_31.bpseq,0.420355,-20.013230
141,structure_37.bpseq,0.409834,-22.173930
141,structure_4.bpseq,0.768004,-12.105820
142,structure_10.bpseq,0.484197,-10.049620
142,structure_12.bpseq,0.616775,-10.429080
142,structure_15.bpseq,0.276876,-11.856520
142,structure_18.bpseq,0.552705,-14.956050
142,structure_2.bpseq,0.206631,-9.108630
142,structure_20.bpseq,0.270772,-16.176430
142,structure_24.bpseq,0.299035,-15.534520
142,structure_26.bpseq,0.216721,-17.257100
142,structure_5.bpseq,0.568616,-8.348540
142,structure_8.bpseq,0.501289,-11.444650
143,structure_11.bpseq,0.605290,-12.822210
143,structure_14.bpseq,0.400048,-13.726490
143,structure_16.bpseq,0.692091,-14.712560
143,structure_28.bpseq,0.442361,-14.925330
143,structure_3.bpseq,0.598131,-12.372990
143,structure_30.bpseq,0.348892,-20.164150
143,structure_36.bpseq,0.381251,-20.035950
143,structure_41.bpseq,0.597860,-15.986580
143,structure_5.bpseq,0.366923,-16.910760
143,structure_7.bpseq,0.217622,-19.106750
144,structure_1.bpseq,0.474632,-18.114240
144,structure_12.bpseq,0.217962,-10.143260
144,structure_16.bpseq,0.240062,-14.134860
144,structure_23.bpseq,0.573752,-15.813140
144,structure_25.bpseq,0.478287,-14.104760
144,structure_27.bpseq,0.380803,-21.693140
144,structure_31.bpseq,0.283230,-16.112040
144,structure_4.bpseq,0.370313,-17.825040
144,structure_7.bpseq,0.634749,-12.484790
144,structure_9.bpseq,0.500000,-10.362000
145,structure_13.bpseq,0.515286,-19.200520
145,structure_18.bpseq,0.437224,-23.648060
145,structure_2.bpseq,0.475190,-17.697020
145,structure_32.bpseq,0.311018,-23.166100
145,structure_38.bpseq,0.307204,-21.923500
145,structure_43.bpseq,0.260936,-24.282800
145,structure_51.bpseq,0.267121,-28.042300
145,structure_55.bpseq,0.253935,-23.918500
145,structure_70.bpseq,0.251859,-25.799900
145,structure_81.bpseq,0.273572,-26.623000
146,structure_10.bpseq,0.554244,-17.637210
146,structure_18.bpseq,0.510876,-11.790400
146,structure_21.bpseq,0.547668,-14.959700
146,structure_29.bpseq,0.715086,-17.908360
146,structure_34.bpseq,0.390763,-16.029100
146,structure_38.bpseq,0.388089,-13.344700
146,structure_46.bpseq,0.546220,-16.364910
146,structure_49.bpseq,0.457795,-20.270180
146,structure_54.bpseq,0.522924,-20.248480
146,structure_64.bpseq,0.419165,-24.424750
147,structure_13.bpseq,0.254426,-19.217540
147,structure_31.bpseq,0.277392,-17.627780
147,structure_35.bpseq,0.485210,-23.451805
147,structure_44.bpseq,0.402798,-20.065740
147,structure_46.bpseq,0.402798,-21.909280
147,structure_54.bpseq,0.403997,-25.620560
147,structure_61.bpseq,0.359224,-36.436100
147,structure_7.bpseq,0.403997,-22.754031
147,structure_73.bpseq,0.277973,-23.153663
147,structure_77.bpseq,0.384758,-25.647760
148,structure_1.bpseq,0.699855,-11.280661
148,structure_12.bpseq,0.326614,-22.453500
148,structure_17.bpseq,0.327494,-18.480080
148,structure_19.bpseq,0.488793,-18.316240
148,structure_22.bpseq,0.367360,-22.343500
148,structure_25.bpseq,0.460008,-15.766420
148,structure_37.bpseq,0.400933,-18.975430
148,structure_39.bpseq,0.160452,-18.493270
148,structure_41.bpseq,0.352702,-17.697070
148,structure_5.bpseq,0.428618,-16.810500
149,structure_14.bpseq,0.450481,-17.757860
149,structure_18.bpseq,0.710104,-16.214990
149,structure_2.bpseq,0.560776,-7.929400
149,structure_25.bpseq,0.478001,-17.348400
149,structure_35.bpseq,0.331072,-20.706713
149,structure_38.bpseq,0.343653,-20.465162
149,structure_47.bpseq,0.331299,-19.357586
149,structure_59.bpseq,0.586779,-23.919360
149,structure_6.bpseq,0.550257,-15.465410
149,structure_64.bpseq,0.355406,-25.799460
150,structure_1.bpseq,0.495192,-19.598980
150,structure_10.bpseq,0.523106,-15.970646
150,structure_16.bpseq,0.305429,-19.893250
150,structure_21.bpseq,0.321551,-23.827850
150,structure_24.bpseq,0.330400,-21.771970
150,structure_26.bpseq,0.408797,-22.722330
150,structure_32.bpseq,0.166192,-22.303090
150,structure_46.bpseq,0.604585,-18.576010
150,structure_5.bpseq,0.306921,-17.389810
150,structure_8.bpseq,0.151906,-17.626570
151,structure_16.bpseq,0.366745,-13.203550
151,structure_20.bpseq,0.562092,-13.546460
151,structure_22.bpseq,0.577420,-14.197370
151,structure_26.bpseq,0.402682,-14.878690
151,structure_29.bpseq,0.223113,-12.679890
151,structure_38.bpseq,0.509931,-17.920000
151,structure_47.bpseq,0.371757,-19.606170
151,structure_51.bpseq,0.362077,-22.270380
151,structure_55.bpseq,0.403510,-23.244810
151,structure_6.bpseq,0.837849,-10.417590
152,structure_1.bpseq,0.446833,-16.771090
152,structure_11.bpseq,0.535292,-16.845120
152,structure_13.bpseq,0.401942,-14.940400
152,structure_19.bpseq,0.508447,-21.234370
152,structure_23.bpseq,0.627550,-20.928480
152,structure_25.bpseq,0.386010,-16.072870
152,structure_3.bpseq,0.446833,-18.448000
152,structure_33.bpseq,0.239792,-21.932030
152,structure_36.bpseq,0.212217,-20.004660
152,structure_8.bpseq,0.390964,-15.291260
153,structure_1.bpseq,0.708536,-7.770160
153,structure_11.bpseq,0.175802,-15.689720
153,structure_17.bpseq,0.575458,-14.030600
153,structure_19.bpseq,0.257694,-23.574820
153,structure_22.bpseq,0.180095,-15.322120
153,structure_24.bpseq,0.636722,-16.416580
153,structure_39.bpseq,0.492683,-17.636835
153,structure_4.bpseq,0.672390,-11.195520
153,structure_42.bpseq,0.467406,-20.001340
153,structure_6.bpseq,0.644189,-9.618580
154,structure_10.bpseq,0.609360,-14.157410
154,structure_13.bpseq,0.619828,-19.817612
154,structure_19.bpseq,0.516440,-24.923880
154,structure_21.bpseq,0.278340,-18.417090
154,structure_3.bpseq,0.589718,-14.837510
154,structure_31.bpseq,0.289743,-28.721890
154,structure_34.bpseq,0.528981,-24.504700
154,structure_37.bpseq,0.332173,-23.208910
154,structure_39.bpseq,0.227999,-20.327104
154,structure_5.bpseq,0.412961,-20.820130
155,structure_1.bpseq,0.759934,-6.967220
155,structure_11.bpseq,0.587333,-14.552350
155,structure_15.bpseq,0.465561,-10.762458
155,structure_17.bpseq,0.557498,-12.330760
155,structure_19.bpseq,0.527317,-13.876590
155,structure_22.bpseq,0.474196,-19.057880
155,structure_27.bpseq,0.265635,-20.851400
155,structure_5.bpseq,0.641179,-11.240044
155,structure_7.bpseq,0.623165,-9.186010
155,structure_9.bpseq,0.548788,-12.920170
156,structure_11.bpseq,0.614521,-16.666740
156,structure_15.bpseq,0.707321,-12.045830
156,structure_2.bpseq,0.679467,-9.551520
156,structure_24.bpseq,0.489048,-13.162422
156,structure_26.bpseq,0.575125,-16.240940
156,structure_29.bpseq,0.221248,-21.247980
156,structure_31.bpseq,0.587737,-15.771830
156,structure_35.bpseq,0.393849,-22.036090
156,structure_38.bpseq,0.398726,-20.483010
156,structure_8.bpseq,0.581502,-12.818284
157,structure_12.bpseq,0.342126,-12.332500
157,structure_15.bpseq,0.197395,-19.722390
157,structure_22.bpseq,0.571979,-15.765980
157,structure_26.bpseq,0.664134,-17.144480
157,structure_28.bpseq,0.651037,-21.252710
157,structure_34.bpseq,0.507535,-24.055697
157,structure_38.bpseq,0.522892,-22.178090
157,structure_4.bpseq,0.677753,-12.632800
157,structure_43.bpseq,0.420048,-19.435230
157,structure_9.bpseq,0.489016,-15.660680
158,structure_10.bpseq,0.683333,-12.665755
158,structure_2.bpseq,0.534188,-10.252540
158,structure_21.bpseq,0.493550,-12.309514
158,structure_23.bpseq,0.415806,-16.864760
158,structure_25.bpseq,0.421176,-15.647480
158,structure_27.bpseq,0.230310,-15.413260
158,structure_29.bpseq,0.581600,-13.766000
158,structure_37.bpseq,0.512407,-19.205350
158,structure_45.bpseq,0.388197,-22.639800
158,structure_47.bpseq,0.206390,-20.346550
159,structure_13.bpseq,0.720707,-14.504810
159,structure_16.bpseq,0.521299,-19.934690
159,structure_19.bpseq,0.519334,-18.184810
159,structure_23.bpseq,0.665462,-15.075760
159,structure_25.bpseq,0.598058,-17.279720
159,structure_27.bpseq,0.400829,-17.861490
159,structure_31.bpseq,0.469702,-15.539470
159,structure_35.bpseq,0.257409,-20.701490
159,structure_5.bpseq,0.567483,-12.706750
159,structure_8.bpseq,0.420446,-17.083010
160,structure_19.bpseq,0.472409,-23.029300
160,structure_3.bpseq,0.603791,-21.706800
160,structure_40.bpseq,0.399451,-22.913530
160,structure_44.bpseq,0.268286,-26.054120
160,structure_53.bpseq,0.396068,-22.918660
160,structure_56.bpseq,0.510804,-30.571730
160,structure_62.bpseq,0.434496,-21.089100
160,structure_85.bpseq,0.285772,-34.654630
160,structure_92.bpseq,0.544486,-32.923810
160,structure_96.bpseq,0.321051,-34.627090
161,structure_13.bpseq,0.408919,-14.932592
161,structure_23.bpseq,0.581663,-19.677100
161,structure_27.bpseq,0.572788,-25.293800
161,structure_29.bpseq,0.462298,-18.873820
161,structure_3.bpseq,0.572921,-17.413380
161,structure_41.bpseq,0.449035,-24.141740
161,structure_47.bpseq,0.519748,-16.554160
161,structure_5.bpseq,0.634136,-17.233800
161,structure_56.bpseq,0.498471,-20.957690
161,structure_8.bpseq,0.764385,-19.503490
162,structure_1.bpseq,0.705960,-12.010650
162,structure_11.bpseq,0.505868,-12.507040
162,structure_13.bpseq,0.265174,-15.919520
162,structure_15.bpseq,0.391347,-15.260800
162,structure_19.bpseq,0.463837,-18.826570
162,structure_27.bpseq,0.230414,-17.133460
162,structure_3.bpseq,0.524095,-10.607460
162,structure_32.bpseq,0.477881,-17.616250
162,structure_34.bpseq,0.254893,-20.298760
162,structure_8.bpseq,0.511386,-19.208450
163,structure_1.bpseq,0.403244,-11.640610
163,structure_10.bpseq,0.577747,-13.282197
163,structure_12.bpseq,0.451838,-8.731820
163,structure_14.bpseq,0.456346,-18.667610
163,structure_16.bpseq,0.621255,-13.884223
163,structure_19.bpseq,0.455456,-12.389830
163,structure_22.bpseq,0.234457,-22.758470
163,structure_24.bpseq,0.222650,-25.227800
163,structure_3.bpseq,0.442646,-13.288877
163,structure_7.bpseq,0.465319,-16.458450
164,structure_1.bpseq,0.834580,-11.116380
164,structure_12.bpseq,0.619523,-21.712590
164,structure_15.bpseq,0.632268,-19.049790
164,structure_22.bpseq,0.430148,-14.595190
164,structure_24.bpseq,0.493674,-23.920890
164,structure_29.bpseq,0.476585,-23.460890
164,structure_36.bpseq,0.260071,-18.519690
164,structure_39.bpseq,0.238632,-21.417490
164,structure_4.bpseq,0.410695,-16.967520
164,structure_9.bpseq,0.464864,-13.342340
165,structure_1.bpseq,0.482526,-10.253850
165,structure_13.bpseq,0.516379,-16.796170
165,structure_17.bpseq,0.453314,-17.075220
165,structure_20.bpseq,0.325755,-19.247320
165,structure_22.bpseq,0.230025,-13.277469
165,structure_3.bpseq,0.456967,-15.943230
165,structure_30.bpseq,0.372158,-20.257800
165,structure_32.bpseq,0.190705,-17.527380
165,structure_34.bpseq,0.364783,-17.724550
165,structure_7.bpseq,0.357515,-15.025860
166,structure_13.bpseq,0.625518,-9.698690
166,structure_16.bpseq,0.767435,-12.903640
166,structure_19.bpseq,0.640743,-11.326810
166,structure_2.bpseq,0.929757,-6.195100
166,structure_24.bpseq,0.625518,-12.326540
166,structure_26.bpseq,0.558255,-16.384170
166,structure_29.bpseq,0.439596,-19.295605
166,structure_34.bpseq,0.506567,-22.873020
166,structure_6.bpseq,0.507634,-6.195600
166,structure_9.bpseq,0.676141,-11.016320
167,structure_1.bpseq,0.415421,-19.684910
167,structure_37.bpseq,0.486953,-30.374800
167,structure_39.bpseq,0.464799,-26.751780
167,structure_41.bpseq,0.470309,-25.041980
167,structure_52.bpseq,0.336663,-25.071200
167,structure_58.bpseq,0.450827,-28.848400
167,structure_76.bpseq,0.436105,-28.789600
167,structure_79.bpseq,0.385579,-28.144390
167,structure_8.bpseq,0.493084,-21.958100
167,structure_85.bpseq,0.474958,-30.586700
168,structure_13.bpseq,0.513234,-18.779550
168,structure_19.bpseq,0.480986,-14.736730
168,structure_26.bpseq,0.188457,-22.194750
168,structure_28.bpseq,0.204196,-25.324150
168,structure_35.bpseq,0.454151,-22.745150
168,structure_4.bpseq,0.381518,-13.463800
168,structure_41.bpseq,0.531720,-17.211230
168,structure_43.bpseq,0.184606,-22.316050
168,structure_45.bpseq,0.215395,-21.820150
168,structure_9.bpseq,0.260600,-17.353860
169,structure_1.bpseq,0.490144,-8.819440
169,structure_13.bpseq,0.594735,-25.299200
169,structure_17.bpseq,0.269919,-22.065070
169,structure_19.bpseq,0.279758,-26.402000
169,structure_21.bpseq,0.562964,-28.834700
169,structure_23.bpseq,0.597325,-24.358770
169,structure_25.bpseq,0.273148,-30.322100
169,structure_3.bpseq,0.230629,-12.921710
169,structure_5.bpseq,0.305866,-13.623990
169,structure_8.bpseq,0.464060,-14.828711
170,structure_17.bpseq,0.575008,-10.698000
170,structure_25.bpseq,0.483735,-15.253600
170,structure_34.bpseq,0.523749,-17.343250
170,structure_4.bpseq,0.484406,-11.348300
170,structure_46.bpseq,0.444126,-28.090360
170,structure_48.bpseq,0.444126,-30.086170
170,structure_6.bpseq,0.399732,-13.074500
170,structure_60.bpseq,0.315609,-28.124280
170,structure_65.bpseq,0.417425,-31.170050
170,structure_9.bpseq,0.296141,-13.929200
171,structure_13.bpseq,0.266249,-24.203600
171,structure_25.bpseq,0.276596,-24.735700
171,structure_29.bpseq,0.298058,-25.065460
171,structure_33.bpseq,0.468410,-27.306470
171,structure_51.bpseq,0.464100,-33.303450
171,structure_68.bpseq,0.302738,-27.910260
171,structure_71.bpseq,0.461795,-29.455810
171,structure_78.bpseq,0.566422,-36.167570
171,structure_87.bpseq,0.562444,-38.340350
171,structure_89.bpseq,0.515935,-42.678600
172,structure_13.bpseq,0.488538,-16.657420
172,structure_17.bpseq,0.438719,-9.463800
172,structure_31.bpseq,0.588177,-13.463070
172,structure_35.bpseq,0.379555,-20.763060
172,structure_38.bpseq,0.549184,-17.772120
172,structure_45.bpseq,0.504365,-19.588450
172,structure_48.bpseq,0.555367,-20.300450
172,structure_53.bpseq,0.304002,-27.940200
172,structure_59.bpseq,0.459134,-27.767510
172,structure_70.bpseq,0.548608,-24.798900
173,structure_1.bpseq,0.405351,-9.994615
173,structure_10.bpseq,0.387440,-17.178020
173,structure_14.bpseq,0.492893,-15.569460
173,structure_17.bpseq,0.280735,-11.820830
173,structure_20.bpseq,0.521356,-14.849630
173,structure_22.bpseq,0.535707,-15.816620
173,structure_27.bpseq,0.429821,-17.572670
173,structure_32.bpseq,0.570993,-18.218520
173,structure_6.bpseq,0.387440,-10.909281
173,structure_8.bpseq,0.607846,-14.886430
174,structure_1.bpseq,0.711087,-10.003500
174,structure_14.bpseq,0.264980,-11.882200
174,structure_26.bpseq,0.270666,-14.795600
174,structure_29.bpseq,0.284678,-17.048810
174,structure_36.bpseq,0.511103,-23.492240
174,structure_41.bpseq,0.693085,-20.955310
174,structure_43.bpseq,0.626543,-23.600520
174,structure_46.bpseq,0.285714,-26.864990
174,structure_5.bpseq,0.470987,-13.881100
174,structure_50.bpseq,0.303910,-25.839103
175,structure_10.bpseq,0.390547,-13.767740
175,structure_12.bpseq,0.538119,-15.198660
175,structure_14.bpseq,0.396787,-14.547690
175,structure_18.bpseq,0.490936,-15.366590
175,structure_22.bpseq,0.412877,-13.201832
175,structure_25.bpseq,0.337302,-19.040230
175,structure_29.bpseq,0.303227,-18.236830
175,structure_3.bpseq,0.775323,-9.762190
175,structure_32.bpseq,0.594389,-19.905690
175,structure_7.bpseq,0.390547,-12.304202
176,structure_1.bpseq,0.629587,-11.702660
176,structure_11.bpseq,0.444220,-14.244840
176,structure_13.bpseq,0.658737,-14.524740
176,structure_16.bpseq,0.450949,-18.145650
176,structure_21.bpseq,0.267263,-22.657780
176,structure_25.bpseq,0.214125,-21.166580
176,structure_29.bpseq,0.387255,-19.500729
176,structure_3.bpseq,0.165688,-9.354700
176,structure_5.bpseq,0.750507,-11.124160
176,structure_7.bpseq,0.341236,-10.585300
177,structure_1.bpseq,0.224897,-12.821737
177,structure_13.bpseq,0.306973,-18.157380
177,structure_15.bpseq,0.260857,-16.804960
177,structure_20.bpseq,0.262330,-13.610307
177,structure_30.bpseq,0.243826,-23.802300
177,structure_37.bpseq,0.270262,-19.575210
177,structure_39.bpseq,0.294829,-27.727100
177,structure_41.bpseq,0.276793,-16.655540
177,structure_5.bpseq,0.252279,-11.623840
177,structure_9.bpseq,0.235481,-16.970540
178,structure_10.bpseq,0.336337,-18.647830
178,structure_22.bpseq,0.341098,-20.843200
178,structure_28.bpseq,0.496708,-19.066210
178,structure_3.bpseq,0.549499,-16.863910
178,structure_32.bpseq,0.556443,-17.706560
178,structure_34.bpseq,0.480172,-20.264460
178,structure_36.bpseq,0.482746,-19.161000
178,structure_48.bpseq,0.276393,-23.828900
178,structure_57.bpseq,0.346372,-27.670400
178,structure_59.bpseq,0.508947,-25.180800
179,structure_2.bpseq,0.287851,-19.266340
179,structure_21.bpseq,0.499286,-17.870610
179,structure_23.bpseq,0.370889,-23.310000
179,structure_29.bpseq,0.297078,-17.733260
179,structure_32.bpseq,0.301454,-25.858800
179,structure_43.bpseq,0.548400,-17.049080
179,structure_47.bpseq,0.491098,-24.232900
179,structure_51.bpseq,0.397406,-23.721300
179,structure_53.bpseq,0.526712,-17.985630
179,structure_7.bpseq,0.278853,-20.500900
180,structure_15.bpseq,0.574346,-24.010350
180,structure_17.bpseq,0.524895,-22.672350
180,structure_2.bpseq,0.567953,-19.533390
180,structure_39.bpseq,0.531623,-18.429580
180,structure_4.bpseq,0.587138,-16.902530
180,structure_42.bpseq,0.374428,-22.128550
180,structure_46.bpseq,0.384074,-21.920150
180,structure_48.bpseq,0.344987,-24.534650
180,structure_53.bpseq,0.338694,-25.662150
180,structure_55.bpseq,0.333709,-27.586350
181,structure_12.bpseq,0.541470,-20.148740
181,structure_18.bpseq,0.527132,-24.681200
181,structure_2.bpseq,0.527132,-18.168810
181,structure_25.bpseq,0.363854,-18.106100
181,structure_33.bpseq,0.330158,-21.831600
181,structure_36.bpseq,0.315178,-21.799400
181,structure_47.bpseq,0.301931,-23.371800
181,structure_49.bpseq,0.352266,-23.313600
181,structure_6.bpseq,0.508844,-20.276020
181,structure_8.bpseq,0.581277,-16.692590
182,structure_11.bpseq,0.300363,-13.507220
182,structure_13.bpseq,0.541714,-16.743480
182,structure_21.bpseq,0.564078,-17.107960
182,structure_23.bpseq,0.597853,-12.264970
182,structure_27.bpseq,0.571195,-17.332310
182,structure_3.bpseq,0.601960,-9.074990
182,structure_37.bpseq,0.535533,-22.030720
182,structure_42.bpseq,0.581564,-21.283920
182,structure_45.bpseq,0.564078,-19.705260
182,structure_6.bpseq,0.571429,-14.721710
183,structure_12.bpseq,0.551249,-20.685390
183,structure_19.bpseq,0.616073,-16.603750
183,structure_2.bpseq,0.544097,-17.590870
183,structure_21.bpseq,0.580251,-21.159990
183,structure_32.bpseq,0.565622,-23.674190
183,structure_39.bpseq,0.558416,-24.013590
183,structure_4.bpseq,0.601045,-18.265190
183,structure_43.bpseq,0.336337,-23.633390
183,structure_47.bpseq,0.358484,-24.808290
183,structure_49.bpseq,0.366369,-23.957690
184,structure_1.bpseq,0.661584,-14.986280
184,structure_21.bpseq,0.696781,-17.611130
184,structure_31.bpseq,0.481192,-21.855960
184,structure_33.bpseq,0.583591,-14.726400
184,structure_39.bpseq,0.511318,-20.825340
184,structure_47.bpseq,0.497448,-29.388600
184,structure_5.bpseq,0.661584,-16.419840
184,structure_51.bpseq,0.459709,-25.389500
184,structure_53.bpseq,0.355575,-23.008500
184,structure_56.bpseq,0.304127,-30.840700
185,structure_12.bpseq,0.527979,-17.968910
185,structure_16.bpseq,0.382271,-18.325060
185,structure_19.bpseq,0.502238,-16.284450
185,structure_23.bpseq,0.327124,-15.982260
185,structure_3.bpseq,0.326591,-14.015610
185,structure_31.bpseq,0.354185,-23.048730
185,structure_36.bpseq,0.338165,-21.174230
185,structure_39.bpseq,0.302934,-22.711730
185,structure_43.bpseq,0.359430,-21.069830
185,structure_58.bpseq,0.527979,-26.990530
186,structure_12.bpseq,0.714024,-15.494740
186,structure_17.bpseq,0.507097,-22.035900
186,structure_2.bpseq,0.546570,-16.518070
186,structure_25.bpseq,0.565412,-16.207250
186,structure_28.bpseq,0.465710,-22.919800
